date,Close,Volume,Open,High,Low
2014/01/23,31.4325,5377340,31.485,31.5,30.8
2014/01/22,31.815,3268168,31.7675,32,31.5
2014/01/21,31.5225,3666768,31.42,31.575,30.755
2014/01/17,30.8325,3519368,31.0925,31.35,30.6125
2014/01/16,31.39,2937992,31.2825,31.5075,31.128
2014/01/15,31.325,5021952,30.9725,31.54,30.9
2014/01/14,30.61,5753312,29.2575,30.67,29.25
2014/01/13,28.9525,7212924,30.1775,30.49,28.6125
2014/01/10,30.3,4997700,30.245,30.4024,29.57
2014/01/09,30,4398464,30.6325,30.665,29.706
2014/01/08,30.3125,3881944,30.1325,30.5675,29.94
2014/01/07,30.0875,3843592,29.7075,30.25,29.5575
2014/01/06,29.3275,5246796,29.6675,29.76,28.985
2014/01/03,29.6425,4064492,30.2975,30.3825,29.625
2014/01/02,30.3025,4123276,30.6025,30.625,30.035
2013/12/31,31.0275,2673808,30.6075,31.0275,30.575
2013/12/30,30.43,2208256,30.43,30.5625,30.1875
2013/12/27,30.59,3080852,30.92,30.975,30.47
2013/12/26,30.815,2325684,30.6625,30.885,30.5025
2013/12/24,30.5175,1583544,30.4775,30.5668,30.33
2013/12/23,30.475,4687008,30.2525,30.475,30.005
2013/12/20,29.52,4739500,28.8,29.725,28.775
2013/12/19,28.6575,4882320,28.7575,28.7775,28.29
2013/12/18,28.9175,6731460,28.025,28.9875,26.8125
2013/12/17,27.9525,3040120,28.13,28.31,27.7875
2013/12/16,28.13,3123372,28.0545,28.59,28.0075
2013/12/13,27.655,3381732,28.155,28.1975,27.51
2013/12/12,27.7875,4465996,28.025,28.22,27.7
2013/12/11,28.015,6202428,29.085,29.2225,27.865
2013/12/10,29.1025,3875076,29.0075,29.2675,28.94
2013/12/09,29.155,4692004,29.15,29.35,29.0175
2013/12/06,28.81,5941392,28.9075,28.9975,28.41
2013/12/05,28.2275,5268032,28.4075,28.4775,27.9888
2013/12/04,28.315,5583252,27.8875,28.595,27.6125
2013/12/03,28.2425,5605800,28.2475,28.465,27.9159
2013/12/02,28.325,6914084,28.665,28.7875,28.19
2013/11/29,28.5025,3817540,28.38,28.67,28.31
2013/11/27,28.0425,5745572,27.6525,28.0775,27.5825
2013/11/26,27.4925,4446260,27.095,27.6825,26.9
2013/11/25,27.045,3857580,27.135,27.245,26.86
2013/11/22,26.8675,3625436,26.59,26.8925,26.5176
2013/11/21,26.45,3607904,25.9675,26.5075,25.92
2013/11/20,25.665,5243904,26.07,26.3475,25.4375
2013/11/19,25.845,4256292,26.0325,26.4,25.725
2013/11/18,26.1025,5993556,26.83,27.0075,25.9325
2013/11/15,26.845,3716868,26.75,26.8687,26.54
2013/11/14,26.66,4948720,26.2425,26.765,26.0975
2013/11/13,26.455,5259392,25.055,26.4633,25.0375
2013/11/12,25.54,4532344,25.1925,25.6525,25.15
2013/11/11,25.415,2645468,25.3775,25.635,25.1702
2013/11/08,25.5375,4920196,24.825,25.5625,24.6175
2013/11/07,24.5675,9637624,26.025,26.1375,24.4925
2013/11/06,26.01,6797088,26.3575,26.39,25.775
2013/11/05,26.055,5505228,25.6525,26.225,25.4375
2013/11/04,25.945,3818400,26.1,26.1,25.685
2013/11/01,25.82,6797276,26.0575,26.175,25.47
2013/10/31,25.8325,5907372,25.825,26.31,25.55
2013/10/30,26,8277148,26.365,26.48,25.6525
2013/10/29,26.0825,3504520,26.2075,26.285,25.75
2013/10/28,25.9575,3456784,25.9425,26.0725,25.6172
2013/10/25,25.905,5852876,26.125,26.2875,25.5825
2013/10/24,25.3975,4522172,25.1025,25.56,25.005
2013/10/23,25.085,6715804,25.165,25.3075,24.71
2013/10/22,25.495,6569216,25.6875,25.9548,25.0625
2013/10/21,25.4075,4140320,25.4075,25.6175,25.19
2013/10/18,25.2625,5629464,24.7425,25.2898,24.5475
2013/10/17,24.0725,6929384,23.3525,24.1175,23.3125
2013/10/16,23.69,5386164,23.215,23.725,23.1775
2013/10/15,22.9075,6712352,23.11,23.4625,22.825
2013/10/14,23.155,5858588,22.2825,23.175,22.225
2013/10/11,22.685,5416072,22.0175,22.75,22.0075
2013/10/10,22.185,5955676,21.5275,22.3225,21.515
2013/10/09,20.86,9101660,21.2075,21.2375,20.3475
2013/10/08,21.0925,9778276,22.35,22.4056,21.0425
2013/10/07,22.3575,4139080,22.3425,22.885,22.3025
2013/10/04,22.925,3826868,22.3375,23.0175,22.3
2013/10/03,22.35,6674432,23.0725,23.215,21.9825
2013/10/02,23.155,3596512,22.7025,23.26,22.6575
2013/10/01,23.1975,3656304,22.5125,23.2275,22.49
2013/09/30,22.5225,5137320,21.97,22.675,21.7475
2013/09/27,22.665,3050140,22.395,22.79,22.2675
2013/09/26,22.7725,3709176,22.525,22.9125,22.485
2013/09/25,22.2625,4527568,22.5075,22.6125,22.1075
2013/09/24,22.475,3416640,22.625,22.8325,22.25
2013/09/23,22.47,5620324,22.915,22.9698,22.15
2013/09/20,22.5975,4506472,23.0225,23.08,22.5725
2013/09/19,22.8475,2975284,22.8875,23.0125,22.7371
2013/09/18,22.7075,5312740,21.995,22.8175,21.8675
2013/09/17,21.9025,2789160,21.595,21.9804,21.595
2013/09/16,21.4725,5551132,22.1875,22.195,21.33
2013/09/13,21.655,3313264,21.69,21.7275,21.3075
2013/09/12,21.585,2788244,21.6725,21.8134,21.4819
2013/09/11,21.6825,4421400,21.3625,21.6925,21.265
2013/09/10,21.7925,6308732,21.845,21.87,21.5525
2013/09/09,21.4675,3928180,20.9825,21.5675,20.9825
2013/09/06,20.7375,5088444,20.865,21.06,20.0425
2013/09/05,20.6625,2017808,20.6025,20.8375,20.5775
2013/09/04,20.5725,3461496,20.1125,20.6525,19.9625
2013/09/03,19.9225,3570908,20.075,20.3425,19.6725
2013/08/30,19.6,5083172,20.03,20.0425,19.3875
2013/08/29,19.9725,5394448,19.56,20.27,19.4775
2013/08/28,19.5675,4251768,19.305,19.815,19.2825
2013/08/27,19.3175,8355008,19.8875,20.1775,19.2125
2013/08/26,20.615,3141120,20.625,21.075,20.4852
2013/08/23,20.5975,3210708,20.6175,20.655,20.385
2013/08/22,20.1725,2924524,19.8425,20.2146,19.825
2013/08/21,19.6125,6593500,19.6375,20.1275,19.3975
2013/08/20,19.81,3698840,19.6775,20.08,19.615
2013/08/19,19.5425,3754724,19.69,20.155,19.54
2013/08/16,19.62,2923912,19.695,19.955,19.5553
2013/08/15,19.69,5536952,20.0475,20.0525,19.5175
2013/08/14,20.73,3920408,20.95,21.0398,20.65
2013/08/13,20.9625,6436808,20.705,21.1159,20.2675
2013/08/12,20.62,2867624,20.2475,20.735,20.245
2013/08/09,20.4925,4105500,20.6525,20.8525,20.3125
2013/08/08,20.715,5441696,20.7825,20.8775,20.34
2013/08/07,20.4425,5024284,20.3675,20.545,19.9925
2013/08/06,20.56,3909260,20.84,20.9,20.3
2013/08/05,20.9325,3308472,20.815,20.9725,20.735
2013/08/02,20.8875,4045972,20.56,20.895,20.4153
2013/08/01,20.545,3248700,20.3425,20.625,20.2775
2013/07/31,19.9375,4606556,19.9375,20.2675,19.82
2013/07/30,19.8125,5040036,19.7375,20.0688,19.61
2013/07/29,19.5225,3014404,19.5125,19.755,19.3561
2013/07/26,19.6125,3233376,19.085,19.6275,19
2013/07/25,19.2925,3379316,19.23,19.3825,18.93
2013/07/24,18.9501,4382376,19.33,19.3525,18.835
2013/07/23,18.7725,3596968,19.3125,19.3125,18.7419
2013/07/22,19.2,3574248,19.265,19.3375,19.0325
2013/07/19,19.0625,4524680,19.15,19.1575,18.8675
2013/07/18,19.66,4200100,19.795,19.94,19.5625
2013/07/17,19.805,3294320,19.8325,19.9325,19.6375
2013/07/16,19.665,3547416,19.7775,19.825,19.505
2013/07/15,19.7425,3816180,19.6525,19.765,19.4925
2013/07/12,19.59,3478832,19.3925,19.6325,19.2325
2013/07/11,19.3875,6375968,18.8325,19.3875,18.805
2013/07/10,18.25,4190520,17.8825,18.335,17.8825
2013/07/09,17.9475,3511728,17.8675,18.06,17.6325
2013/07/08,17.625,3677772,17.845,17.865,17.4375
2013/07/05,17.5675,4767484,17.47,17.5875,17.065
2013/07/03,17.1875,2248368,16.795,17.4175,16.7525
2013/07/02,16.9575,5182168,16.94,17.2856,16.71
2013/07/01,16.95,4323196,16.9975,17.3625,16.9075
2013/06/28,16.595,6502940,16.42,16.9475,16.315
2013/06/27,16.55,4736416,16.6225,16.89,16.55
2013/06/26,16.3675,4992896,16.36,16.465,16.1953
2013/06/25,15.9325,5514504,16.06,16.145,15.6825
2013/06/24,15.6,9205932,15.7075,15.9875,15.215
2013/06/21,16.0975,9872216,16.34,16.4825,15.6925
2013/06/20,16.3275,10050708,17.0075,17.1875,16.19
2013/06/19,17.6275,7316576,18.2275,18.2931,17.555
2013/06/18,18.2,4224220,17.86,18.3275,17.8525
2013/06/17,17.78,6614536,17.7,18.0875,17.5175
2013/06/14,17.3,5180280,17.635,17.6955,17.21
2013/06/13,17.61,6310656,16.925,17.7425,16.7875
2013/06/12,17,9311652,17.9325,17.935,16.9175
2013/06/11,17.61,9250208,17.5975,18.0925,17.4275
2013/06/10,18.135,5638252,18.2425,18.395,18.0375
2013/06/07,18.1275,9711472,17.6525,18.1825,17.5
2013/06/06,17.4,7953668,17.2375,17.415,16.75
2013/06/05,17.19,7939816,17.6875,17.89,17.13
2013/06/04,17.875,5772828,18.25,18.475,17.645
2013/06/03,18.1475,9275120,18.0825,18.1575,17.45
2013/05/31,18.0425,5133816,18.3425,18.772,18.005
2013/05/30,18.5725,3584908,18.28,18.815,18.28
2013/05/29,18.275,6650468,18.325,18.475,17.9625
2013/05/28,18.555,6720412,18.815,19.025,18.375
2013/05/24,18.18,2822420,17.85,18.1925,17.7
2013/05/23,18.19,6072220,17.8625,18.39,17.75
2013/05/22,18.39,13205668,18.91,19.355,18.0575
2013/05/21,18.85,6704472,18.7677,19.045,18.5575
2013/05/20,18.78,6303860,18.7175,18.9614,18.555
2013/05/17,18.865,6249336,18.61,18.885,18.4425
2013/05/16,18.3475,6474248,18.4525,18.7173,18.305
2013/05/15,18.415,5468392,18.1975,18.4475,18.0475
2013/05/14,18.28,5577076,18.0125,18.4475,18.0075
2013/05/13,18.015,5553364,17.8575,18.135,17.8
2013/05/10,17.945,5292468,17.7225,17.9625,17.6422
2013/05/09,17.645,4616236,17.5775,17.975,17.5175
2013/05/08,17.7075,3554100,17.3925,17.7338,17.3343
2013/05/07,17.435,4338056,17.56,17.5975,17.255
2013/05/06,17.4775,4041676,17.355,17.5525,17.3175
2013/05/03,17.255,5582988,17.165,17.4225,17.1375
2013/05/02,16.6725,4062880,16.1525,16.785,16.115
2013/05/01,16.09,5357940,16.2975,16.39,15.98
2013/04/30,16.298,5161684,16.02,16.3125,15.8375
2013/04/29,15.9475,5694496,15.6675,16.1325,15.6675
2013/04/26,15.535,3828132,15.57,15.665,15.3325
2013/04/25,15.6675,8021084,15.5675,15.85,15.54
2013/04/24,15.4175,9336576,15.335,15.595,15.2325
2013/04/23,15.455,11367652,15.2875,15.6075,15.045
2013/04/22,15.0125,6707056,14.725,15.175,14.5675
2013/04/19,14.565,7624512,14.0975,14.665,14.0175
2013/04/18,13.985,10460152,14.7398,14.74,13.815
2013/04/17,14.6165,13150796,15.1075,15.1175,14.3425
2013/04/16,15.525,8071424,15.1975,15.565,15.09
2013/04/15,14.9025,8490520,15.67,15.7625,14.875
2013/04/12,15.8675,9106548,15.7825,15.8975,15.5025
2013/04/11,15.885,6980072,15.805,16.0075,15.75
2013/04/10,15.9125,7600936,15.19,15.98,15.1725
2013/04/09,15.0325,13859132,14.865,15.215,14.655
2013/04/08,14.7425,9316724,14.5325,14.7525,14.4025
2013/04/05,14.52,14094952,14.1825,14.5775,14.0775
2013/04/04,14.885,7913788,14.8625,14.9925,14.645
2013/04/03,14.8775,7382196,15.315,15.375,14.7625
2013/04/02,15.2825,14072712,15.1425,15.435,15.1175
2013/04/01,14.945,10401024,15.2875,15.325,14.82
2013/03/28,15.24,11110348,15.1425,15.3,15.0375
2013/03/27,15.1525,7991456,14.7875,15.1725,14.7125
2013/03/26,15.0725,5159440,15.02,15.0925,14.9125
2013/03/25,14.845,9537180,15.145,15.24,14.6275
2013/03/22,14.9975,5953204,14.76,15.035,14.715
2013/03/21,14.595,8941048,14.7,14.795,14.48
2013/03/20,15.0775,6390008,15.0975,15.1875,14.89
2013/03/19,14.795,11977120,14.9975,15.0875,14.3875
2013/03/18,14.855,8946648,14.5675,15.0475,14.4625
2013/03/15,14.9575,6661880,15.125,15.16,14.8575
2013/03/14,15.1,6430668,15.1075,15.1925,15.0007
2013/03/13,14.9475,6701008,15.05,15.1225,14.795
2013/03/12,14.995,7420896,15.045,15.1425,14.795
2013/03/11,15.18,5160740,14.9975,15.185,14.85
2013/03/08,15.025,7069160,15.145,15.2046,14.8675
2013/03/07,15.0075,4594260,14.92,15.06,14.8425
2013/03/06,14.8775,8650440,15.125,15.1375,14.815
2013/03/05,14.9725,9491068,14.621,15.0375,14.605
2013/03/04,14.3425,6290144,14.02,14.35,13.9675
2013/03/01,14.16,5133720,13.8425,14.225,13.635
2013/02/28,14.015,6807040,14.0675,14.3825,14.005
2013/02/27,14.0675,7120816,13.67,14.3225,13.605
2013/02/26,13.6525,7018820,13.5725,13.7319,13.29
2013/02/25,13.49,9996292,14.2975,14.4375,13.4675
2013/02/22,14.0125,5513008,13.8475,14.0225,13.7
2013/02/21,13.6125,11033156,13.9175,13.95,13.4625
2013/02/20,14.07,6809584,14.74,14.75,14.07
2013/02/19,14.7425,5303380,14.53,14.7575,14.5075
2013/02/15,14.4275,4933512,14.5725,14.6675,14.315
2013/02/14,14.5525,5708200,14.3825,14.63,14.3525
2013/02/13,14.5825,7783224,14.545,14.74,14.4454
2013/02/12,14.415,5399408,14.56,14.635,14.385
2013/02/11,14.585,4617904,14.6225,14.6396,14.4625
2013/02/08,14.59,8496116,14.3873,14.6825,14.355
2013/02/07,14.16,9100360,14.1675,14.2075,13.6975
2013/02/06,14.125,10457024,14.1125,14.313,13.9975
2013/02/05,14.2575,11664172,13.8275,14.385,13.7425
2013/02/04,13.6575,11425940,14.1475,14.2825,13.65
2013/02/01,14.39,11919360,14.215,14.485,14.045
2013/01/31,13.9325,8467856,14,14.2175,13.8825
2013/01/30,14.0225,6626280,14.1925,14.3,13.9175
2013/01/29,14.1,8912004,14.0425,14.194,13.7662
2013/01/28,14.1,10399316,14.0175,14.24,13.96
2013/01/25,14,7100036,13.9375,14.125,13.85
2013/01/24,13.795,10246108,13.805,14.19,13.7325
2013/01/23,14.3675,9129112,14.365,14.5125,14.305
2013/01/22,14.1378,10501104,14.1175,14.1552,13.8525
2013/01/18,14.08,8583088,14.0225,14.105,13.8725
2013/01/17,14.16,9608196,14.1325,14.32,14.06
2013/01/16,13.945,6342272,13.87,14.1,13.7825
2013/01/15,13.79,9024632,13.805,13.8525,13.61
2013/01/14,13.9975,6132148,13.955,14.115,13.82
2013/01/11,14.18,4407872,14.1125,14.2075,14.0325
2013/01/10,14.1275,9747240,14.1575,14.201,13.75
2013/01/09,13.8825,6387856,13.7875,13.9925,13.7575
2013/01/08,13.7425,7287784,13.805,13.91,13.515
2013/01/07,13.8225,7617320,13.6875,13.875,13.565
2013/01/04,13.8075,6339932,13.955,13.955,13.705
2013/01/03,13.945,12946972,14.1475,14.2425,13.8075
2013/01/02,14.15,14728856,13.875,14.17,13.7303
2012/12/31,12.9425,17567816,12.0925,13.005,12.04
2012/12/28,12.15,6825816,12.255,12.525,12.15
2012/12/27,12.5125,12821824,12.6025,12.655,12.0475
2012/12/26,12.5825,6595420,12.9275,12.9775,12.455
2012/12/24,12.8875,2188856,12.93,12.9522,12.8275
2012/12/21,12.9975,14025016,12.7975,13.0425,12.625
2012/12/20,13.415,12093144,13.49,13.51,13.2175
2012/12/19,13.405,15052480,13.71,13.725,13.395
2012/12/18,13.6,19008500,13.1975,13.6575,13.0925
2012/12/17,12.9975,8043696,12.53,13.01,12.4848
2012/12/14,12.51,11413440,12.63,12.7325,12.375
2012/12/13,12.875,14096212,13.11,13.3825,12.7025
2012/12/12,13.1725,12550360,13.47,13.475,13.075
2012/12/11,13.2625,14373560,13.0575,13.485,13.005
2012/12/10,12.77,8764444,12.5625,12.965,12.555
2012/12/07,12.6575,10031168,13.09,13.1225,12.5325
2012/12/06,12.8775,12760368,12.53,12.9898,12.425
2012/12/05,12.645,18192196,13.03,13.0325,12.4338
2012/12/04,13.0475,14030980,13.1375,13.1625,12.825
2012/12/03,13.1325,14033336,13.4975,13.5275,13.0925
2012/11/30,13.1975,9515424,13.25,13.285,13.0675
2012/11/29,13.245,10381608,13.225,13.3863,13.0575
2012/11/28,13.02,11705720,12.5048,13.045,12.2725
2012/11/27,12.68,14988240,12.8,12.95,12.63
2012/11/26,12.825,8140492,12.575,12.8375,12.45
2012/11/23,12.6625,5388216,12.3275,12.6625,12.295
2012/11/21,12.1075,6587780,12.055,12.16,11.9225
2012/11/20,12.0225,9100868,12.0175,12.0825,11.6875
2012/11/19,12.02,14395756,11.5875,12.0488,11.58
2012/11/16,11.2125,15522420,11.1,11.315,10.695
2012/11/15,11.0875,12932204,11.2125,11.3325,10.9575
2012/11/14,11.1875,12281688,11.7675,11.81,11.14
2012/11/13,11.6025,14309448,11.5825,11.9425,11.495
2012/11/12,11.86,6842208,12.0675,12.1025,11.7525
2012/11/09,11.8425,18189568,11.7325,12.2375,11.71
2012/11/08,11.715,12892824,12.375,12.4775,11.715
2012/11/07,12.29,15983208,12.815,12.85,12.1275
2012/11/06,13.24,7607292,13.2175,13.4975,13.08
2012/11/05,13.16,6260540,12.9175,13.23,12.825
2012/11/02,12.845,7634532,13.5125,13.5325,12.845
2012/11/01,13.3325,7652988,13.0225,13.4075,12.9225
2012/10/31,12.79,6172968,12.9875,13.045,12.65
2012/10/26,13.0425,8012028,12.925,13.185,12.615
2012/10/25,12.9075,9696108,13.19,13.245,12.7975
2012/10/24,12.9075,8614996,13.2775,13.3421,12.86
2012/10/23,13.0375,11751604,13.12,13.4,12.9325
2012/10/22,13.435,8788148,13.2,13.5425,13.13
2012/10/19,13.2275,11876660,14.21,14.2325,13.1875
2012/10/18,14.2575,7223076,14.6325,14.7725,14.1
2012/10/17,14.7625,5557744,14.575,14.9125,14.515
2012/10/16,14.8075,5942884,14.2675,14.85,14.2525
2012/10/15,14.19,4840184,14.0575,14.2525,13.805
2012/10/12,13.9125,4545788,13.93,14.1325,13.82
2012/10/11,13.915,5931992,14.38,14.3875,13.89
2012/10/10,14.04,6473908,14.26,14.37,13.975
2012/10/09,14.2125,7588852,14.8475,14.8625,14.16
2012/10/08,14.9825,4368328,15.1375,15.2275,14.8725
2012/10/05,15.39,4851344,15.89,15.95,15.285
2012/10/04,15.66,6345440,15.5875,15.7825,15.4225
2012/10/03,15.4803,6659064,15.33,15.5675,15.145
2012/10/02,15.1925,6874408,15.28,15.41,14.855
2012/10/01,15.095,6520580,15.375,15.6425,14.93
2012/09/28,15.16,6581472,15.365,15.5125,15.1
2012/09/27,15.5325,7634404,15.0125,15.63,14.945
2012/09/26,14.9,10192580,15.215,15.2471,14.68
2012/09/25,15.3025,6380976,16.0875,16.1875,15.2625
2012/09/24,15.9425,5827756,15.835,16.04,15.7375
2012/09/21,16.2425,6043816,16.48,16.5125,16.2
2012/09/20,16.2425,6033396,16.0425,16.2725,15.9175
2012/09/19,16.28,5729840,16.19,16.4025,16.045
2012/09/18,16.1725,4186580,16.02,16.2075,16.02
2012/09/17,16.1425,6343752,16.165,16.165,15.975
2012/09/14,16.1125,11929884,15.9,16.3,15.865
2012/09/13,15.7103,9733812,15.1475,15.9075,15.085
2012/09/12,15.1075,6411556,15.1225,15.2175,14.8225
2012/09/11,14.9775,5844924,15.035,15.215,14.895
2012/09/10,15.0425,6269840,15.5225,15.6125,15.0075
2012/09/07,15.6175,4569600,15.605,15.7175,15.5075
2012/09/06,15.685,6442840,14.9975,15.715,14.99
2012/09/05,14.7125,4200668,14.7475,14.94,14.6075
2012/09/04,14.78,6223464,14.7525,14.9375,14.3375
2012/08/31,14.8425,7032932,14.85,15.005,14.3825
2012/08/30,14.5325,5177748,14.79,14.805,14.4603
2012/08/29,14.99,3069384,15.0025,15.1,14.7975
2012/08/28,14.985,3652252,14.94,15.105,14.795
2012/08/27,14.9875,3140676,15.11,15.1625,14.885
2012/08/24,14.915,4262092,14.53,15.02,14.4675
2012/08/23,14.655,4568344,14.82,14.945,14.525
2012/08/22,14.9875,4738916,14.715,15.0975,14.605
2012/08/21,14.8275,9092608,15.145,15.3066,14.65
2012/08/20,15,3828280,14.915,15.01,14.735
2012/08/17,14.9425,4732736,14.8375,14.9425,14.7425
2012/08/16,14.74,5788068,14.4025,14.845,14.343
2012/08/15,14.23,2985236,14.095,14.295,14.085
2012/08/14,14.13,4583332,14.27,14.355,14.0125
2012/08/13,14.11,2986416,14.015,14.11,13.7875
2012/08/10,14.025,3885316,13.8525,14.025,13.7325
2012/08/09,13.9675,3228816,13.855,14.0375,13.7825
2012/08/08,13.85,3580296,13.77,13.9525,13.7075
2012/08/07,13.8725,5767788,13.74,14.045,13.66
2012/08/06,13.5375,5315436,13.4575,13.7175,13.3699
2012/08/03,13.24,8126092,13.14,13.51,13.0025
2012/08/02,12.5275,6906316,12.3625,12.9075,12.2525
2012/08/01,12.66,6286944,13.05,13.0575,12.525
2012/07/31,12.785,5529916,12.855,13.0002,12.745
2012/07/30,12.7775,7634540,12.9225,13.085,12.6625
2012/07/27,12.855,11304152,12.23,12.8825,12.125
2012/07/26,11.95,9609992,12.0175,12.175,11.7575
2012/07/25,11.5,8133844,11.4925,11.745,11.305
2012/07/24,11.7625,10401324,12.105,12.1525,11.5275
2012/07/23,12.0375,9161356,11.765,12.17,11.49
2012/07/20,12.5,6863400,13.01,13.01,12.475
2012/07/19,13,8943308,12.86,13.125,12.7875
2012/07/18,12.59,7806376,12.0225,12.7,12.02
2012/07/17,12.0983,7229056,12.1325,12.22,11.5901
2012/07/16,11.915,4530704,11.94,12.0925,11.775
2012/07/13,12.005,5876008,11.5925,12.095,11.57
2012/07/12,11.505,8962764,11.5575,11.6375,11.1775
2012/07/11,11.8475,9208708,11.99,12.08,11.535
2012/07/10,12.0125,7194068,12.5975,12.6875,11.8875
2012/07/09,12.3925,3998884,12.42,12.5475,12.2125
2012/07/06,12.435,6045600,12.7725,12.795,12.1923
2012/07/05,12.945,4937060,12.89,13.135,12.68
2012/07/03,12.9,3875564,12.6225,12.92,12.565
2012/07/02,12.6,5208640,12.5375,12.625,12.325
2012/06/29,12.5,10268400,12.075,12.5,11.9625
2012/06/28,11.3875,8711608,11.54,11.57,11.05
2012/06/27,11.8125,4874392,11.7325,11.965,11.6975
2012/06/26,11.601,5687132,11.495,11.6975,11.345
2012/06/25,11.3798,5585040,11.787,11.8,11.2875
2012/06/22,12.0975,5834620,11.8275,12.1375,11.7476
2012/06/21,11.7325,6475456,12.6325,12.6825,11.6825
2012/06/20,12.6825,8100080,12.7075,12.8272,12.3775
2012/06/19,12.6375,6769960,12.44,12.79,12.4225
2012/06/18,12.235,7359568,11.795,12.3424,11.7225
2012/06/15,11.9275,7030120,11.5825,11.9675,11.575
2012/06/14,11.5025,5473236,11.3625,11.625,11.1825
2012/06/13,11.375,4041576,11.5125,11.7725,11.2475
2012/06/12,11.6025,5622132,11.34,11.6225,11.1375
2012/06/11,11.2475,7556860,12.0575,12.09,11.1825
2012/06/08,11.8125,5262176,11.4025,11.845,11.2951
2012/06/07,11.475,7139440,11.9525,11.965,11.435
2012/06/06,11.605,7143012,11.115,11.63,11.075
2012/06/05,10.8625,8129720,10.6175,10.92,10.6025
2012/06/04,10.715,9513580,10.5825,10.775,10.2975
2012/06/01,10.49,9339052,10.795,10.99,10.48
2012/05/31,11.385,6919824,11.51,11.595,11.1375
2012/05/30,11.55,5187700,11.525,11.675,11.3325
2012/05/29,11.8371,5888328,11.7375,12.01,11.5375
2012/05/25,11.4125,2603996,11.4975,11.5525,11.3125
2012/05/24,11.4775,6423344,11.75,11.7775,11.2
2012/05/23,11.6875,6734408,11.335,11.7775,11.0325
2012/05/22,11.6225,8037412,11.7525,11.9075,11.365
2012/05/21,11.665,8592720,10.8225,11.6925,10.7875
2012/05/18,10.76,11734300,11.315,11.39,10.7325
2012/05/17,11.21,10845016,11.965,12.0175,11.205
2012/05/16,11.945,6168776,12.34,12.44,11.8825
2012/05/15,12.21,6299264,12.4575,12.725,12.14
2012/05/14,12.3175,6849732,12.3625,12.6175,12.2675
2012/05/11,12.6675,4007188,12.5275,13.0825,12.5225
2012/05/10,12.68,8402496,12.9388,12.95,12.54
2012/05/09,12.8112,11224648,12.4438,12.9738,12.2762
2012/05/08,12.8825,11517720,12.7762,13.015,12.2563
2012/05/07,13.0262,8793528,12.76,13.2163,12.7463
2012/05/04,13.0075,7581064,13.6538,13.7188,13
2012/05/03,14.0375,4189336,14.5375,14.5663,13.9375
2012/05/02,14.4875,3215560,14.16,14.54,14.0787
2012/05/01,14.3925,4356816,14.2325,14.8613,14.2137
2012/04/30,14.3112,4002808,14.485,14.5787,14.28
2012/04/27,14.615,4370176,14.545,14.7662,14.3212
2012/04/26,14.3688,5924448,14.0963,14.4663,14.0625
2012/04/25,14.1163,6344936,13.89,14.1425,13.8275
2012/04/24,13.0775,5355448,13.2288,13.3837,12.9138
2012/04/23,13.3125,5839128,13.305,13.3562,12.9313
2012/04/20,13.6563,7125088,14.005,14.1925,13.6088
2012/04/19,13.805,8287512,14.1163,14.625,13.6313
2012/04/18,14.2662,5332608,14.2425,14.5138,14.1349
2012/04/17,14.3713,7864920,13.74,14.5011,13.665
2012/04/16,13.5712,8345280,14.2463,14.2538,13.425
2012/04/13,14.0129,7636528,14.5288,14.5413,14.0013
2012/04/12,14.6763,7411848,14.2838,14.7349,14.2312
2012/04/11,14.2,7015576,14.385,14.4812,14.0963
2012/04/10,13.9975,12213736,14.68,14.86,13.8625
2012/04/09,14.7075,5987512,14.4812,14.895,14.4138
2012/04/05,15.0538,6440584,14.7025,15.0907,14.665
2012/04/04,14.7838,8546616,15.0513,15.085,14.5188
2012/04/03,15.4125,6976632,15.4788,15.6213,15.1488
2012/04/02,15.4113,5223168,14.9138,15.48,14.8372
2012/03/30,14.955,5265280,15.25,15.2675,14.7769
2012/03/29,15.06,7175440,15.0013,15.2111,14.7213
2012/03/28,15.2163,7918728,15.425,15.6013,14.945
2012/03/27,15.3963,7463648,15.3538,15.59,15.3475
2012/03/26,15.3375,6604744,14.8475,15.3375,14.8313
2012/03/23,14.5763,6561720,14.6538,14.6637,14.325
2012/03/22,14.5963,8871752,14.4231,14.6988,14.415
2012/03/21,14.685,6523360,14.7037,14.9325,14.6313
2012/03/20,14.69,7678272,14.3863,14.7363,14.2677
2012/03/19,14.61,7998112,14.37,14.7063,14.2688
2012/03/16,14.2988,5743984,14.4,14.4025,14.2037
2012/03/15,14.33,8187936,14.3387,14.4187,14.1288
2012/03/14,14.2213,10126864,14.105,14.3688,13.955
2012/03/13,14.0638,7966360,13.5475,14.0663,13.4588
2012/03/12,13.3138,6311632,13.2762,13.3613,13.1213
2012/03/09,13.2925,6454600,13.2113,13.3737,13.18
2012/03/08,13.1337,5190256,12.9462,13.25,12.875
2012/03/07,12.73,7798168,12.62,12.8125,12.565
2012/03/06,12.4475,8973120,12.455,12.525,12.2425
2012/03/05,12.815,10178040,13.2137,13.2563,12.6925
2012/03/02,13.2275,6922848,13.2225,13.36,13.1075
2012/03/01,13.2675,9740880,13.1038,13.2988,12.9888
2012/02/29,12.9525,11082040,13.165,13.2875,12.8325
2012/02/28,13.125,7998688,12.77,13.125,12.7312
2012/02/27,12.7438,7700328,12.465,12.865,12.3188
